scenario,network_structure,arm_restricted,num_agents_restricted,prior_ps[0],prior_ps[1],p_increment[0],p_increment[1],max_ps[0],max_ps[1],avg_final_ps[0],avg_final_ps[1],num_agents,n_steps,n_success,n_runs,avg_time_to_converge,min_time_to_converge,median_time_to_converge,max_time_to_converge,stnd_dev_time_to_converge
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.6,0.6,0.4725600000000024,0.4765800000000028,9,200,507,1000,129.264
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.6,0.6,0.4912544444444483,0.48371222222222643,9,200,489,1000,76.08,3,19.0,200,86.99297442897328
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.6,0.62,0.4770100000000031,0.4832800000000005,9,200,492,1000,131.103
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.6,0.62,0.4883133333333368,0.4987033333333348,9,200,508,1000,70.52,3,17.0,200,85.07746822749253
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.6,0.64,0.4792200000000032,0.4914499999999939,9,200,486,1000,122.013
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.6,0.64,0.48310333333333677,0.5153566666666612,9,200,530,1000,70.727,3,18.0,200,84.9343656654949
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.6,0.66,0.47081000000000295,0.5109400000000045,9,200,518,1000,124.412
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.6,0.66,0.4898588888888932,0.5157244444444492,9,200,502,1000,72.21,3,18.0,200,86.17407904932898
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.6,0.68,0.47640000000000343,0.5140500000000015,9,200,494,1000,125.954
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.6,0.68,0.4883788888888925,0.5302677777777793,9,200,528,1000,72.175,3,18.0,200,85.39814034860478
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.6,0.7000000000000001,0.4735100000000028,0.5267699999999954,9,200,506,1000,128.091
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.6,0.7000000000000001,0.48482222222222665,0.5437566666666634,9,200,547,1000,73.727,3,18.0,201,86.00089808252005
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.6,0.7200000000000001,0.47808000000000367,0.5299100000000051,9,200,487,1000,128.887
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.6,0.7200000000000001,0.4904144444444482,0.5491633333333401,9,200,535,1000,72.165,3,19.0,201,84.9413666890285
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.6,0.7400000000000001,0.475710000000003,0.5428200000000029,9,200,495,1000,128.49
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.6,0.7400000000000001,0.4862200000000039,0.5646300000000031,9,200,549,1000,70.482,3,18.0,200,84.12252775564939
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.6,0.7600000000000001,0.4677000000000023,0.5650899999999965,9,200,526,1000,126.789
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.6,0.7600000000000001,0.48702444444444865,0.5762511111111075,9,200,560,1000,72.848,3,19.0,200,85.15579191106146
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.6,0.7800000000000001,0.4696900000000025,0.5758299999999927,9,200,523,1000,121.779
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.6,0.7800000000000001,0.48642555555555955,0.586691111111103,9,200,561,1000,67.712,3,17.0,201,82.90039237542848
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.6,0.8000000000000002,0.4710900000000025,0.5835100000000012,9,200,518,1000,128.706
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.6,0.8000000000000002,0.4896744444444489,0.5887411111111113,9,200,535,1000,69.475,3,17.0,201,84.04996951218959
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.6,0.8200000000000002,0.4804200000000032,0.5754100000000001,9,200,481,1000,130.931
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.6,0.8200000000000002,0.4882522222222268,0.6030066666666678,9,200,553,1000,73.391,3,18.0,200,85.08773189479199
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.6,0.8400000000000002,0.4768100000000031,0.5916799999999979,9,200,494,1000,128.865
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.6,0.8400000000000002,0.4892233333333377,0.6166822222222195,9,200,557,1000,74.564,3,19.0,200,85.40090107252968
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.6,0.8600000000000002,0.47335000000000277,0.6078100000000064,9,200,505,1000,127.517
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.6,0.8600000000000002,0.4859822222222263,0.6277566666666726,9,200,561,1000,69.675,3,18.0,200,83.17240753398929
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.6,0.8800000000000002,0.4680800000000031,0.6270399999999987,9,200,523,1000,132.801
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.6,0.8800000000000002,0.4927744444444494,0.6263366666666645,9,200,551,1000,72.251,3,18.0,201,84.0549701029035
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.6,0.9000000000000002,0.4765400000000026,0.619769999999995,9,200,492,1000,131.806
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.6,0.9000000000000002,0.4826555555555596,0.6564088888888824,9,200,576,1000,73.752,3,18.0,200,85.4116531627857
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.6,0.9200000000000003,0.4780500000000024,0.6283399999999996,9,200,490,1000,129.86
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.6,0.9200000000000003,0.4898266666666708,0.6496077777777765,9,200,553,1000,80.341,3,21.0,200,86.78090065792126
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.6,0.9400000000000003,0.482740000000003,0.6286300000000051,9,200,471,1000,125.771
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.6,0.9400000000000003,0.4874755555555598,0.6720755555555622,9,200,575,1000,71.42,3,18.0,200,83.62110738324385
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.6,0.9600000000000003,0.4711400000000027,0.6653200000000024,9,200,516,1000,129.373
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.6,0.9600000000000003,0.4873422222222261,0.6799044444444454,9,200,574,1000,73.838,3,18.0,201,85.15762887727676
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.6,0.9800000000000003,0.4709500000000028,0.6734800000000082,9,200,514,1000,125.108
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.6,0.9800000000000003,0.4918355555555597,0.6804433333333383,9,200,559,1000,75.7,3,20.0,200,84.65230061847109
