scenario,network_structure,arm_restricted,num_agents_restricted,prior_ps[0],prior_ps[1],p_increment[0],p_increment[1],max_ps[0],max_ps[1],avg_final_ps[0],avg_final_ps[1],num_agents,n_steps,n_success,n_runs,avg_time_to_converge
baseline,complete,N/A,N/A,0.5,0.5,0.01,0.01,0.5,0.8800000000000003,0.5,0.7372099999999954,9,100,601,1000,2.273
restrict_dissemination,star,random,N/A,0.5,0.5,0.01,0.01,0.5,0.8800000000000003,0.5,0.756608888888885,9,100,901,1000,57.45
baseline,complete,N/A,N/A,0.5,0.5,0.01,0.01,0.5,0.9000000000000004,0.5,0.74886999999999,9,100,600,1000,2.123
restrict_dissemination,star,random,N/A,0.5,0.5,0.01,0.01,0.5,0.9000000000000004,0.5,0.7680411111111036,9,100,901,1000,58.439
baseline,complete,N/A,N/A,0.5,0.5,0.01,0.01,0.5,0.9200000000000004,0.5,0.7708999999999917,9,100,626,1000,2.287
restrict_dissemination,star,random,N/A,0.5,0.5,0.01,0.01,0.5,0.9200000000000004,0.5,0.7807733333333287,9,100,906,1000,59.024
baseline,complete,N/A,N/A,0.5,0.5,0.01,0.01,0.5,0.9400000000000004,0.5,0.7671900000000071,9,100,589,1000,2.226
restrict_dissemination,star,random,N/A,0.5,0.5,0.01,0.01,0.5,0.9400000000000004,0.5,0.7955533333333428,9,100,906,1000,61.708
baseline,complete,N/A,N/A,0.5,0.5,0.01,0.01,0.5,0.9600000000000004,0.5,0.7926200000000019,9,100,619,1000,2.364
restrict_dissemination,star,random,N/A,0.5,0.5,0.01,0.01,0.5,0.9600000000000004,0.5,0.8099922222222259,9,100,911,1000,60.542
baseline,complete,N/A,N/A,0.5,0.5,0.01,0.01,0.5,0.9800000000000004,0.5,0.7917100000000046,9,100,589,1000,1.968
restrict_dissemination,star,random,N/A,0.5,0.5,0.01,0.01,0.5,0.9800000000000004,0.5,0.814728888888895,9,100,875,1000,58.307
