scenario,network_structure,arm_restricted,num_agents_restricted,prior_ps[0],prior_ps[1],p_increment[0],p_increment[1],max_ps[0],max_ps[1],avg_final_ps[0],avg_final_ps[1],num_agents,n_steps,n_success,n_runs,avg_time_to_converge
baseline,complete,N/A,N/A,0.44000000000000006,0.44000000000000006,0.001,0.001,0.6,0.9,0.43999999999999795,0.43999999999999795,9,100,509,1000,2.848
restrict_dissemination,star,random,N/A,0.44000000000000006,0.44000000000000006,0.001,0.001,0.6,0.9,0.43999999999999795,0.43999999999999795,9,100,511,1000,53.686
baseline,complete,N/A,N/A,0.4600000000000001,0.4600000000000001,0.001,0.001,0.6,0.9,0.45999999999999236,0.45999999999999236,9,100,495,1000,2.432
restrict_dissemination,star,random,N/A,0.4600000000000001,0.4600000000000001,0.001,0.001,0.6,0.9,0.45999999999999236,0.45999999999999236,9,100,475,1000,52.276
baseline,complete,N/A,N/A,0.4800000000000001,0.4800000000000001,0.001,0.001,0.6,0.9,0.4800000000000061,0.4800000000000061,9,100,492,1000,2.474
restrict_dissemination,star,random,N/A,0.4800000000000001,0.4800000000000001,0.001,0.001,0.6,0.9,0.4800000000000061,0.4800000000000061,9,100,543,1000,53.588
baseline,complete,N/A,N/A,0.5000000000000001,0.5000000000000001,0.001,0.001,0.6,0.9,0.5000000000000001,0.5000000000000001,9,100,518,1000,2.367
restrict_dissemination,star,random,N/A,0.5000000000000001,0.5000000000000001,0.001,0.001,0.6,0.9,0.5000000000000001,0.5000000000000001,9,100,530,1000,53.931
baseline,complete,N/A,N/A,0.5200000000000001,0.5200000000000001,0.001,0.001,0.6,0.9,0.5199999999999929,0.5199999999999929,9,100,464,1000,2.235
restrict_dissemination,star,random,N/A,0.5200000000000001,0.5200000000000001,0.001,0.001,0.6,0.9,0.5199999999999929,0.5199999999999929,9,100,563,1000,52.583
baseline,complete,N/A,N/A,0.54,0.54,0.001,0.001,0.6,0.9,0.5400000000000066,0.5400000000000066,9,100,462,1000,2.257
restrict_dissemination,star,random,N/A,0.54,0.54,0.001,0.001,0.6,0.9,0.5400000000000066,0.5400000000000066,9,100,593,1000,52.737
baseline,complete,N/A,N/A,0.56,0.56,0.001,0.001,0.6,0.9,0.5599999999999973,0.5599999999999973,9,100,488,1000,2.846
restrict_dissemination,star,random,N/A,0.56,0.56,0.001,0.001,0.6,0.9,0.5599999999999973,0.5599999999999973,9,100,618,1000,51.353
baseline,complete,N/A,N/A,0.5800000000000001,0.5800000000000001,0.001,0.001,0.6,0.9,0.5800000000000002,0.5800000000000002,9,100,516,1000,2.636
restrict_dissemination,star,random,N/A,0.5800000000000001,0.5800000000000001,0.001,0.001,0.6,0.9,0.5800000000000002,0.5800000000000002,9,100,661,1000,51.701
