scenario,network_structure,arm_restricted,num_agents_restricted,prior_ps[0],prior_ps[1],p_increment[0],p_increment[1],max_ps[0],max_ps[1],avg_final_ps[0],avg_final_ps[1],num_agents,n_steps,n_success,n_runs,avg_time_to_converge
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.5,0.6400000000000001,0.42287999999999876,0.49732999999999394,9,100,510,1000,1.288
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.5,0.6400000000000001,0.43632333333333323,0.5098077777777725,9,100,587,1000,56.394
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.5,0.6600000000000001,0.4239599999999995,0.5068600000000041,9,100,507,1000,1.355
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.5,0.6600000000000001,0.4312177777777772,0.5319533333333385,9,100,647,1000,54.353
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.5,0.6800000000000002,0.4195199999999992,0.5279600000000017,9,100,539,1000,1.461
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.5,0.6800000000000002,0.4347055555555551,0.5361255555555579,9,100,623,1000,55.043
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.5,0.7000000000000002,0.4242499999999992,0.5277599999999956,9,100,511,1000,1.334
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.5,0.7000000000000002,0.435654444444444,0.5477055555555532,9,100,631,1000,55.058
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.5,0.7200000000000002,0.4265499999999991,0.5316800000000051,9,100,493,1000,1.441
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.5,0.7200000000000002,0.4327588888888884,0.5622633333333397,9,100,634,1000,55.423
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.5,0.7400000000000002,0.42439999999999917,0.5472500000000022,9,100,505,1000,1.397
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.5,0.7400000000000002,0.4350944444444445,0.5705488888888914,9,100,628,1000,56.187
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.5,0.7600000000000002,0.42657999999999907,0.5513899999999962,9,100,489,1000,1.536
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.5,0.7600000000000002,0.4344411111111104,0.5804144444444412,9,100,649,1000,54.235
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.5,0.7800000000000002,0.42747999999999936,0.5634099999999926,9,100,494,1000,1.645
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.5,0.7800000000000002,0.4359244444444451,0.5874444444444377,9,100,632,1000,57.242
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.5,0.8000000000000003,0.4259799999999991,0.5716800000000015,9,100,492,1000,1.468
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.5,0.8000000000000003,0.4349733333333332,0.5978666666666671,9,100,626,1000,54.214
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.5,0.8200000000000003,0.42471999999999893,0.5870200000000015,9,100,505,1000,1.4
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.5,0.8200000000000003,0.4363022222222218,0.6091388888888896,9,100,616,1000,58.692
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.5,0.8400000000000003,0.42457999999999896,0.598409999999998,9,100,505,1000,1.511
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.5,0.8400000000000003,0.4377611111111101,0.6166144444444428,9,100,617,1000,54.531
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.5,0.8600000000000003,0.4255399999999988,0.6058800000000059,9,100,500,1000,1.42
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.5,0.8600000000000003,0.4348155555555551,0.6331422222222278,9,100,642,1000,56.084
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.5,0.8800000000000003,0.42677999999999866,0.6087299999999994,9,100,488,1000,1.454
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.5,0.8800000000000003,0.43451555555555516,0.6450466666666644,9,100,646,1000,55.792
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.5,0.9000000000000004,0.42320999999999886,0.6301399999999955,9,100,507,1000,1.402
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.5,0.9000000000000004,0.436205555555555,0.6476699999999947,9,100,622,1000,55.628
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.5,0.9200000000000004,0.4277199999999995,0.6260199999999996,9,100,482,1000,1.434
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.5,0.9200000000000004,0.4319966666666664,0.6683133333333314,9,100,631,1000,54.465
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.5,0.9400000000000004,0.42674999999999885,0.6414000000000061,9,100,494,1000,1.401
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.5,0.9400000000000004,0.43659999999999954,0.6650977777777827,9,100,618,1000,53.839
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.5,0.9600000000000004,0.42400999999999894,0.6630700000000023,9,100,513,1000,1.379
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.5,0.9600000000000004,0.43536777777777735,0.6786622222222227,9,100,630,1000,55.617
baseline,complete,N/A,N/A,0.33,0.33,0.01,0.01,0.5,0.9800000000000004,0.42533999999999905,0.6655700000000062,9,100,502,1000,1.363
restrict_dissemination,star,random,N/A,0.33,0.33,0.01,0.01,0.5,0.9800000000000004,0.4294988888888884,0.7048355555555603,9,100,649,1000,55.402
