scenario,network_structure,arm_restricted,num_agents_restricted,prior_ps[0],prior_ps[1],p_increment[0],p_increment[1],max_ps[0],max_ps[1],avg_final_ps[0],avg_final_ps[1],num_agents,n_steps,n_success,n_runs,avg_time_to_converge
restrict_dissemination,star,other,N/A,0.26,0.26,0.01,0.01,0.8,0.95,0.363622222222222,0.8709000000000114,9,100,879,1000,59.361
restrict_dissemination,star,target,N/A,0.26,0.26,0.01,0.01,0.8,0.95,0.7380199999999917,0.366685555555555,9,100,119,1000,62.777
baseline,complete,N/A,N/A,0.28,0.28,0.01,0.01,0.8,0.95,0.5450800000000003,0.6298599999999973,9,100,509,1000,1.61
restrict_dissemination,star,random,N/A,0.28,0.28,0.01,0.01,0.8,0.95,0.5636088888888905,0.632934444444445,9,100,500,1000,61.452
restrict_dissemination,star,other,N/A,0.28,0.28,0.01,0.01,0.8,0.95,0.3841933333333335,0.87346000000001,9,100,879,1000,61.474
restrict_dissemination,star,target,N/A,0.28,0.28,0.01,0.01,0.8,0.95,0.7484699999999905,0.3845533333333336,9,100,111,1000,61.047
baseline,complete,N/A,N/A,0.30000000000000004,0.30000000000000004,0.01,0.01,0.8,0.95,0.5536300000000023,0.6432100000000007,9,100,514,1000,1.608
restrict_dissemination,star,random,N/A,0.30000000000000004,0.30000000000000004,0.01,0.01,0.8,0.95,0.5708577777777784,0.6531344444444462,9,100,507,1000,63.707
restrict_dissemination,star,other,N/A,0.30000000000000004,0.30000000000000004,0.01,0.01,0.8,0.95,0.40341000000000055,0.8769100000000114,9,100,882,1000,61.508
restrict_dissemination,star,target,N/A,0.30000000000000004,0.30000000000000004,0.01,0.01,0.8,0.95,0.7457199999999913,0.40999999999999975,9,100,115,1000,59.558
baseline,complete,N/A,N/A,0.32000000000000006,0.32000000000000006,0.01,0.01,0.8,0.95,0.5833300000000015,0.6276700000000034,9,100,471,1000,1.477
restrict_dissemination,star,random,N/A,0.32000000000000006,0.32000000000000006,0.01,0.01,0.8,0.95,0.5926566666666667,0.643793333333335,9,100,479,1000,57.527
restrict_dissemination,star,other,N/A,0.32000000000000006,0.32000000000000006,0.01,0.01,0.8,0.95,0.43090999999999996,0.8719800000000136,9,100,869,1000,59.936
restrict_dissemination,star,target,N/A,0.32000000000000006,0.32000000000000006,0.01,0.01,0.8,0.95,0.745829999999993,0.43627555555555536,9,100,120,1000,60.887
baseline,complete,N/A,N/A,0.3400000000000001,0.3400000000000001,0.01,0.01,0.8,0.95,0.5738600000000016,0.665290000000004,9,100,518,1000,1.368
restrict_dissemination,star,random,N/A,0.3400000000000001,0.3400000000000001,0.01,0.01,0.8,0.95,0.5993777777777776,0.6632044444444464,9,100,492,1000,61.077
restrict_dissemination,star,other,N/A,0.3400000000000001,0.3400000000000001,0.01,0.01,0.8,0.95,0.4335522222222222,0.8905500000000142,9,100,896,1000,61.72
restrict_dissemination,star,target,N/A,0.3400000000000001,0.3400000000000001,0.01,0.01,0.8,0.95,0.7445799999999928,0.45755888888888857,9,100,128,1000,60.088
baseline,complete,N/A,N/A,0.3600000000000001,0.3600000000000001,0.01,0.01,0.8,0.95,0.5855300000000022,0.670770000000004,9,100,509,1000,1.131
restrict_dissemination,star,random,N/A,0.3600000000000001,0.3600000000000001,0.01,0.01,0.8,0.95,0.6160022222222221,0.6655800000000037,9,100,475,1000,60.619
restrict_dissemination,star,other,N/A,0.3600000000000001,0.3600000000000001,0.01,0.01,0.8,0.95,0.4505366666666674,0.8926600000000144,9,100,899,1000,60.724
restrict_dissemination,star,target,N/A,0.3600000000000001,0.3600000000000001,0.01,0.01,0.8,0.95,0.761839999999992,0.4656855555555554,9,100,97,1000,62.214
baseline,complete,N/A,N/A,0.38,0.38,0.01,0.01,0.8,0.95,0.5951499999999972,0.6833099999999998,9,100,515,1000,1.056
restrict_dissemination,star,random,N/A,0.38,0.38,0.01,0.01,0.8,0.95,0.6098888888888889,0.6931266666666688,9,100,507,1000,59.547
restrict_dissemination,star,other,N/A,0.38,0.38,0.01,0.01,0.8,0.95,0.46236333333333407,0.9036600000000133,9,100,911,1000,60.115
restrict_dissemination,star,target,N/A,0.38,0.38,0.01,0.01,0.8,0.95,0.7421199999999919,0.5060844444444441,9,100,144,1000,57.212
baseline,complete,N/A,N/A,0.4,0.4,0.01,0.01,0.8,0.95,0.6055799999999989,0.6932500000000005,9,100,514,1000,1.028
restrict_dissemination,star,random,N/A,0.4,0.4,0.01,0.01,0.8,0.95,0.6235966666666666,0.7027433333333376,9,100,508,1000,61.713
restrict_dissemination,star,other,N/A,0.4,0.4,0.01,0.01,0.8,0.95,0.4878411111111116,0.8979500000000127,9,100,896,1000,59.142
