network_structure,ps[0],ps[1],num_agents,epsilon,n_steps,n_runs,success_convergence_rate,individuals_converged,total_successful_pulls
wheel,0.5,0.502,10,0.1,15,1000,0.305,6.913,210277.48
wheel,0.5,0.502,10,0.1,16,1000,0.312,7.038,225628.794
wheel,0.5,0.502,10,0.1,17,1000,0.32,7.067,241201.568
wheel,0.5,0.502,10,0.1,18,1000,0.309,7.097,256678.972
wheel,0.5,0.502,10,0.1,19,1000,0.313,7.138,272330.604
wheel,0.5,0.502,10,0.1,20,1000,0.309,7.147,287942.696
wheel,0.5,0.502,10,0.1,21,1000,0.33,7.231,303574.058
wheel,0.5,0.502,10,0.1,22,1000,0.339,7.308,319471.608
wheel,0.5,0.502,10,0.1,23,1000,0.351,7.341,335567.314
wheel,0.5,0.502,10,0.1,24,1000,0.357,7.394,351621.628
wheel,0.5,0.502,10,0.1,25,1000,0.358,7.417,367856.286
wheel,0.5,0.502,10,0.1,26,1000,0.375,7.49,384050.318
wheel,0.5,0.502,10,0.1,27,1000,0.376,7.541,400381.166
wheel,0.5,0.502,10,0.1,28,1000,0.376,7.555,416810.998
wheel,0.5,0.502,10,0.1,29,1000,0.374,7.564,433244.798
wheel,0.5,0.502,10,0.1,30,1000,0.383,7.578,449717.396
wheel,0.5,0.502,10,0.1,31,1000,0.397,7.663,466323.648
wheel,0.5,0.502,10,0.1,32,1000,0.389,7.668,483000.564
wheel,0.5,0.502,10,0.1,33,1000,0.384,7.634,499779.588
wheel,0.5,0.502,10,0.1,34,1000,0.401,7.685,516306.116
wheel,0.5,0.502,10,0.1,35,1000,0.411,7.73,533011.382
wheel,0.5,0.502,10,0.1,36,1000,0.414,7.733,549892.694
wheel,0.5,0.502,10,0.1,37,1000,0.417,7.749,566693.124
wheel,0.5,0.502,10,0.1,38,1000,0.413,7.764,583595.708
wheel,0.5,0.502,10,0.1,39,1000,0.425,7.823,600529.136
wheel,0.5,0.502,10,0.1,40,1000,0.429,7.886,617488.272
wheel,0.5,0.502,10,0.1,41,1000,0.44,7.904,634639.352
wheel,0.5,0.502,10,0.1,42,1000,0.44,7.967,651741.634
wheel,0.5,0.502,10,0.1,43,1000,0.448,8.005,668896.07
wheel,0.5,0.502,10,0.1,44,1000,0.458,8.037,686149.948
wheel,0.5,0.502,10,0.1,45,1000,0.462,8.066,703528.924
wheel,0.5,0.502,10,0.1,46,1000,0.455,8.083,720808.662
wheel,0.5,0.502,10,0.1,47,1000,0.456,8.079,738299.132
wheel,0.5,0.502,10,0.1,48,1000,0.455,8.081,755688.53
wheel,0.5,0.502,10,0.1,49,1000,0.451,8.089,773085.536
wheel,0.5,0.502,10,0.1,50,1000,0.458,8.166,790485.558
wheel,0.5,0.502,10,0.1,51,1000,0.467,8.175,808090.57
wheel,0.5,0.502,10,0.1,52,1000,0.467,8.195,825843.926
wheel,0.5,0.502,10,0.1,53,1000,0.485,8.195,843283.22
wheel,0.5,0.502,10,0.1,54,1000,0.484,8.201,861058.816
wheel,0.5,0.502,10,0.1,55,1000,0.478,8.228,878643.336
wheel,0.5,0.502,10,0.1,56,1000,0.483,8.251,896198.474
wheel,0.5,0.502,10,0.1,57,1000,0.485,8.276,913870.898
wheel,0.5,0.502,10,0.1,58,1000,0.495,8.315,931544.046
wheel,0.5,0.502,10,0.1,59,1000,0.504,8.348,949371.762
wheel,0.5,0.502,10,0.1,60,1000,0.52,8.369,967238.572
wheel,0.5,0.502,10,0.1,61,1000,0.517,8.397,985203.5
wheel,0.5,0.502,10,0.1,62,1000,0.523,8.431,1003338.848
wheel,0.5,0.502,10,0.1,63,1000,0.52,8.445,1021422.884
wheel,0.5,0.502,10,0.1,64,1000,0.543,8.48,1039581.188
wheel,0.5,0.502,10,0.1,65,1000,0.546,8.491,1057753.516
wheel,0.5,0.502,10,0.1,66,1000,0.543,8.513,1075953.864
wheel,0.5,0.502,10,0.1,67,1000,0.544,8.516,1094174.39
wheel,0.5,0.502,10,0.1,68,1000,0.554,8.524,1112289.618
wheel,0.5,0.502,10,0.1,69,1000,0.544,8.551,1130484.756
wheel,0.5,0.502,10,0.1,70,1000,0.54,8.543,1148705.952
wheel,0.5,0.502,10,0.1,71,1000,0.547,8.548,1167113.492
wheel,0.5,0.502,10,0.1,72,1000,0.547,8.559,1185267.738
wheel,0.5,0.502,10,0.1,73,1000,0.545,8.575,1203604.148
wheel,0.5,0.502,10,0.1,74,1000,0.539,8.596,1221849.402
wheel,0.5,0.502,10,0.1,75,1000,0.553,8.634,1240217.742
wheel,0.5,0.502,10,0.1,76,1000,0.565,8.655,1258608.538
wheel,0.5,0.502,10,0.1,77,1000,0.562,8.663,1277291.276
wheel,0.5,0.502,10,0.1,78,1000,0.559,8.665,1295764.588
wheel,0.5,0.502,10,0.1,79,1000,0.564,8.681,1314138.78
wheel,0.5,0.502,10,0.1,80,1000,0.568,8.688,1332515.894
wheel,0.5,0.502,10,0.1,81,1000,0.565,8.703,1351008.864
wheel,0.5,0.502,10,0.1,82,1000,0.577,8.742,1369623.636
wheel,0.5,0.502,10,0.1,83,1000,0.58,8.757,1388234.618
wheel,0.5,0.502,10,0.1,84,1000,0.577,8.738,1406922.606
wheel,0.5,0.502,10,0.1,85,1000,0.596,8.776,1425543.748
wheel,0.5,0.502,10,0.1,86,1000,0.585,8.767,1444187.544
wheel,0.5,0.502,10,0.1,87,1000,0.588,8.776,1462796.66
wheel,0.5,0.502,10,0.1,88,1000,0.596,8.811,1481627.428
wheel,0.5,0.502,10,0.1,89,1000,0.598,8.817,1500377.672
wheel,0.5,0.502,10,0.1,90,1000,0.603,8.821,1519019.416
wheel,0.5,0.502,10,0.1,91,1000,0.609,8.846,1537697.184
wheel,0.5,0.502,10,0.1,92,1000,0.613,8.87,1556481.562
wheel,0.5,0.502,10,0.1,93,1000,0.622,8.873,1575396.818
wheel,0.5,0.502,10,0.1,94,1000,0.617,8.866,1594288.96
wheel,0.5,0.502,10,0.1,95,1000,0.62,8.883,1613238.63
wheel,0.5,0.502,10,0.1,96,1000,0.62,8.9,1632183.256
wheel,0.5,0.502,10,0.1,97,1000,0.618,8.912,1651018.796
wheel,0.5,0.502,10,0.1,98,1000,0.609,8.89,1669987.422
wheel,0.5,0.502,10,0.1,99,1000,0.62,8.908,1688973.65
wheel,0.5,0.502,10,0.1,100,1000,0.62,8.925,1707850.618
complete,0.5,0.505,10,0.1,1,1000,0.676,6.76,25157.08
complete,0.5,0.505,10,0.1,2,1000,0.728,7.28,57448.73
complete,0.5,0.505,10,0.1,3,1000,0.769,7.69,91749.77
complete,0.5,0.505,10,0.1,4,1000,0.809,8.09,128129.88
complete,0.5,0.505,10,0.1,5,1000,0.822,8.22,165796.56
complete,0.5,0.505,10,0.1,6,1000,0.85,8.5,204100.44
complete,0.5,0.505,10,0.1,7,1000,0.875,8.75,243403.55
complete,0.5,0.505,10,0.1,8,1000,0.868,8.68,283809.91
complete,0.5,0.505,10,0.1,9,1000,0.897,8.97,324041.7
complete,0.5,0.505,10,0.1,10,1000,0.901,9.01,365258.98
complete,0.5,0.505,10,0.1,11,1000,0.911,9.11,406797.13
complete,0.5,0.505,10,0.1,12,1000,0.92,9.2,448572.95
complete,0.5,0.505,10,0.1,13,1000,0.932,9.32,491145.74
complete,0.5,0.505,10,0.1,14,1000,0.938,9.38,533916.3
complete,0.5,0.505,10,0.1,15,1000,0.944,9.44,576895.69
complete,0.5,0.505,10,0.1,16,1000,0.949,9.49,620016.19
complete,0.5,0.505,10,0.1,17,1000,0.955,9.55,663084.5
complete,0.5,0.505,10,0.1,18,1000,0.958,9.58,706775.15
complete,0.5,0.505,10,0.1,19,1000,0.963,9.63,750493.68
complete,0.5,0.505,10,0.1,20,1000,0.965,9.65,794518.89
complete,0.5,0.505,10,0.1,21,1000,0.971,9.71,838734.76
complete,0.5,0.505,10,0.1,22,1000,0.974,9.74,882734.24
complete,0.5,0.505,10,0.1,23,1000,0.975,9.75,927100.63
complete,0.5,0.505,10,0.1,24,1000,0.978,9.78,971532.82
complete,0.5,0.505,10,0.1,25,1000,0.977,9.77,1015739.56
complete,0.5,0.505,10,0.1,26,1000,0.978,9.78,1060235.15
complete,0.5,0.505,10,0.1,27,1000,0.982,9.82,1104954.97
complete,0.5,0.505,10,0.1,28,1000,0.982,9.82,1149613.32
complete,0.5,0.505,10,0.1,29,1000,0.982,9.82,1194234.82
complete,0.5,0.505,10,0.1,30,1000,0.983,9.83,1239045.67
complete,0.5,0.505,10,0.1,31,1000,0.985,9.85,1283683.82
complete,0.5,0.505,10,0.1,32,1000,0.986,9.86,1328643.2
complete,0.5,0.505,10,0.1,33,1000,0.988,9.88,1373581.53
complete,0.5,0.505,10,0.1,34,1000,0.989,9.89,1418658.03
complete,0.5,0.505,10,0.1,35,1000,0.989,9.89,1463555.76
complete,0.5,0.505,10,0.1,36,1000,0.99,9.9,1508598.56
complete,0.5,0.505,10,0.1,37,1000,0.992,9.92,1553626.35
complete,0.5,0.505,10,0.1,38,1000,0.993,9.93,1598967.75
complete,0.5,0.505,10,0.1,39,1000,0.995,9.95,1644025.13
complete,0.5,0.505,10,0.1,40,1000,0.995,9.95,1689140.07
complete,0.5,0.505,10,0.1,41,1000,0.993,9.93,1734465.46
complete,0.5,0.505,10,0.1,42,1000,0.993,9.93,1779893.24
complete,0.5,0.505,10,0.1,43,1000,0.994,9.94,1825229.54
complete,0.5,0.505,10,0.1,44,1000,0.996,9.96,1870526.2
complete,0.5,0.505,10,0.1,45,1000,0.997,9.97,1915744.44
complete,0.5,0.505,10,0.1,46,1000,0.996,9.96,1961304.73
complete,0.5,0.505,10,0.1,47,1000,0.996,9.96,2006461.8
complete,0.5,0.505,10,0.1,48,1000,0.997,9.97,2051915.85
complete,0.5,0.505,10,0.1,49,1000,0.997,9.97,2097210.87
complete,0.5,0.505,10,0.1,50,1000,0.997,9.97,2142366.98
complete,0.5,0.505,10,0.1,51,1000,0.997,9.97,2187764.09
complete,0.5,0.505,10,0.1,52,1000,0.997,9.97,2233262.94
complete,0.5,0.505,10,0.1,53,1000,0.998,9.98,2278397.23
complete,0.5,0.505,10,0.1,54,1000,0.998,9.98,2323859.56
complete,0.5,0.505,10,0.1,55,1000,0.998,9.98,2369029.29
complete,0.5,0.505,10,0.1,56,1000,0.998,9.98,2414345.89
complete,0.5,0.505,10,0.1,57,1000,0.998,9.98,2459897.76
complete,0.5,0.505,10,0.1,58,1000,0.999,9.99,2505277.59
complete,0.5,0.505,10,0.1,59,1000,0.999,9.99,2550475.63
complete,0.5,0.505,10,0.1,60,1000,0.999,9.99,2596162.17
complete,0.5,0.505,10,0.1,61,1000,0.999,9.99,2641542.37
complete,0.5,0.505,10,0.1,62,1000,0.999,9.99,2686762.0
complete,0.5,0.505,10,0.1,63,1000,0.999,9.99,2732253.27
complete,0.5,0.505,10,0.1,64,1000,0.999,9.99,2777623.92
complete,0.5,0.505,10,0.1,65,1000,0.999,9.99,2823007.41
complete,0.5,0.505,10,0.1,66,1000,0.999,9.99,2868666.03
complete,0.5,0.505,10,0.1,67,1000,0.999,9.99,2913607.64
complete,0.5,0.505,10,0.1,68,1000,0.999,9.99,2959145.45
complete,0.5,0.505,10,0.1,69,1000,0.999,9.99,3004538.97
complete,0.5,0.505,10,0.1,70,1000,0.999,9.99,3050001.33
complete,0.5,0.505,10,0.1,71,1000,0.999,9.99,3095309.88
complete,0.5,0.505,10,0.1,72,1000,0.999,9.99,3140421.81
complete,0.5,0.505,10,0.1,73,1000,0.999,9.99,3185682.67
complete,0.5,0.505,10,0.1,74,1000,0.999,9.99,3230833.96
complete,0.5,0.505,10,0.1,75,1000,0.999,9.99,3276308.95
complete,0.5,0.505,10,0.1,76,1000,0.999,9.99,3321935.71
complete,0.5,0.505,10,0.1,77,1000,0.999,9.99,3367245.96
complete,0.5,0.505,10,0.1,78,1000,0.999,9.99,3412537.62
complete,0.5,0.505,10,0.1,79,1000,0.999,9.99,3458181.63
complete,0.5,0.505,10,0.1,80,1000,0.999,9.99,3503479.66
complete,0.5,0.505,10,0.1,81,1000,0.999,9.99,3548752.3
complete,0.5,0.505,10,0.1,82,1000,0.999,9.99,3594114.89
complete,0.5,0.505,10,0.1,83,1000,0.999,9.99,3639316.13
complete,0.5,0.505,10,0.1,84,1000,0.999,9.99,3684604.69
complete,0.5,0.505,10,0.1,85,1000,0.999,9.99,3729732.56
complete,0.5,0.505,10,0.1,86,1000,0.999,9.99,3775138.37
complete,0.5,0.505,10,0.1,87,1000,0.999,9.99,3820591.89
complete,0.5,0.505,10,0.1,88,1000,0.999,9.99,3866197.07
complete,0.5,0.505,10,0.1,89,1000,0.999,9.99,3911711.76
complete,0.5,0.505,10,0.1,90,1000,0.999,9.99,3956869.39
complete,0.5,0.505,10,0.1,91,1000,0.999,9.99,4002529.54
complete,0.5,0.505,10,0.1,92,1000,0.999,9.99,4048122.28
complete,0.5,0.505,10,0.1,93,1000,0.999,9.99,4093559.03
complete,0.5,0.505,10,0.1,94,1000,0.999,9.99,4139100.1
complete,0.5,0.505,10,0.1,95,1000,1.0,10.0,4184463.05
complete,0.5,0.505,10,0.1,96,1000,1.0,10.0,4230001.15
complete,0.5,0.505,10,0.1,97,1000,1.0,10.0,4275358.49
complete,0.5,0.505,10,0.1,98,1000,1.0,10.0,4320997.11
complete,0.5,0.505,10,0.1,99,1000,1.0,10.0,4366258.68
complete,0.5,0.505,10,0.1,100,1000,1.0,10.0,4411634.21
cycle,0.5,0.505,10,0.1,1,1000,0.059,5.97,7421.269
cycle,0.5,0.505,10,0.1,2,1000,0.098,6.421,16168.822
cycle,0.5,0.505,10,0.1,3,1000,0.138,6.723,25493.959
cycle,0.5,0.505,10,0.1,4,1000,0.166,6.96,35225.032
cycle,0.5,0.505,10,0.1,5,1000,0.197,7.212,45209.869
cycle,0.5,0.505,10,0.1,6,1000,0.225,7.378,55513.165
cycle,0.5,0.505,10,0.1,7,1000,0.238,7.571,65966.068
cycle,0.5,0.505,10,0.1,8,1000,0.276,7.75,76641.142
cycle,0.5,0.505,10,0.1,9,1000,0.293,7.895,87440.329
cycle,0.5,0.505,10,0.1,10,1000,0.325,7.992,98486.368
cycle,0.5,0.505,10,0.1,11,1000,0.332,8.127,109649.086
cycle,0.5,0.505,10,0.1,12,1000,0.36,8.255,121023.067
cycle,0.5,0.505,10,0.1,13,1000,0.381,8.352,132570.193
cycle,0.5,0.505,10,0.1,14,1000,0.382,8.43,144243.166
cycle,0.5,0.505,10,0.1,15,1000,0.409,8.51,156007.396
cycle,0.5,0.505,10,0.1,16,1000,0.418,8.589,167828.935
cycle,0.5,0.505,10,0.1,17,1000,0.438,8.665,179811.865
cycle,0.5,0.505,10,0.1,18,1000,0.464,8.714,191765.464
cycle,0.5,0.505,10,0.1,19,1000,0.488,8.805,203903.737
cycle,0.5,0.505,10,0.1,20,1000,0.517,8.861,216087.712
cycle,0.5,0.505,10,0.1,21,1000,0.521,8.903,228364.618
cycle,0.5,0.505,10,0.1,22,1000,0.545,8.989,240602.977
cycle,0.5,0.505,10,0.1,23,1000,0.554,9.001,252951.625
cycle,0.5,0.505,10,0.1,24,1000,0.56,9.042,265429.453
cycle,0.5,0.505,10,0.1,25,1000,0.57,9.083,277792.345
cycle,0.5,0.505,10,0.1,26,1000,0.579,9.098,290301.385
cycle,0.5,0.505,10,0.1,27,1000,0.585,9.143,302845.249
cycle,0.5,0.505,10,0.1,28,1000,0.59,9.156,315432.136
cycle,0.5,0.505,10,0.1,29,1000,0.599,9.175,327958.156
cycle,0.5,0.505,10,0.1,30,1000,0.613,9.229,340645.696
cycle,0.5,0.505,10,0.1,31,1000,0.628,9.279,353328.136
cycle,0.5,0.505,10,0.1,32,1000,0.636,9.312,366087.598
cycle,0.5,0.505,10,0.1,33,1000,0.645,9.34,378923.404
cycle,0.5,0.505,10,0.1,34,1000,0.656,9.379,391745.095
cycle,0.5,0.505,10,0.1,35,1000,0.673,9.417,404658.22
cycle,0.5,0.505,10,0.1,36,1000,0.686,9.437,417574.897
cycle,0.5,0.505,10,0.1,37,1000,0.711,9.47,430529.986
cycle,0.5,0.505,10,0.1,38,1000,0.715,9.499,443546.275
cycle,0.5,0.505,10,0.1,39,1000,0.737,9.535,456622.165
cycle,0.5,0.505,10,0.1,40,1000,0.742,9.556,469741.597
cycle,0.5,0.505,10,0.1,41,1000,0.75,9.57,482879.143
cycle,0.5,0.505,10,0.1,42,1000,0.743,9.575,495956.887
cycle,0.5,0.505,10,0.1,43,1000,0.762,9.591,509050.855
cycle,0.5,0.505,10,0.1,44,1000,0.772,9.629,522184.579
cycle,0.5,0.505,10,0.1,45,1000,0.772,9.627,535315.201
cycle,0.5,0.505,10,0.1,46,1000,0.783,9.652,548478.766
cycle,0.5,0.505,10,0.1,47,1000,0.786,9.662,561723.55
cycle,0.5,0.505,10,0.1,48,1000,0.794,9.675,574926.124
cycle,0.5,0.505,10,0.1,49,1000,0.802,9.696,588161.527
cycle,0.5,0.505,10,0.1,50,1000,0.813,9.71,601388.554
cycle,0.5,0.505,10,0.1,51,1000,0.814,9.716,614717.095
cycle,0.5,0.505,10,0.1,52,1000,0.815,9.728,627993.583
cycle,0.5,0.505,10,0.1,53,1000,0.829,9.755,641289.517
cycle,0.5,0.505,10,0.1,54,1000,0.83,9.754,654602.542
cycle,0.5,0.505,10,0.1,55,1000,0.839,9.769,667909.516
cycle,0.5,0.505,10,0.1,56,1000,0.846,9.779,681219.319
cycle,0.5,0.505,10,0.1,57,1000,0.845,9.785,694544.824
cycle,0.5,0.505,10,0.1,58,1000,0.846,9.783,707925.895
cycle,0.5,0.505,10,0.1,59,1000,0.857,9.805,721185.331
cycle,0.5,0.505,10,0.1,60,1000,0.851,9.798,734543.788
cycle,0.5,0.505,10,0.1,61,1000,0.863,9.807,747952.348
cycle,0.5,0.505,10,0.1,62,1000,0.868,9.82,761351.731
cycle,0.5,0.505,10,0.1,63,1000,0.876,9.833,774756.343
cycle,0.5,0.505,10,0.1,64,1000,0.881,9.833,788206.777
cycle,0.5,0.505,10,0.1,65,1000,0.885,9.837,801640.909
cycle,0.5,0.505,10,0.1,66,1000,0.891,9.843,815020.744
cycle,0.5,0.505,10,0.1,67,1000,0.884,9.844,828506.824
cycle,0.5,0.505,10,0.1,68,1000,0.886,9.849,841870.714
cycle,0.5,0.505,10,0.1,69,1000,0.891,9.853,855368.551
cycle,0.5,0.505,10,0.1,70,1000,0.909,9.874,868837.861
cycle,0.5,0.505,10,0.1,71,1000,0.903,9.869,882327.622
cycle,0.5,0.505,10,0.1,72,1000,0.907,9.87,895753.201
cycle,0.5,0.505,10,0.1,73,1000,0.905,9.871,909232.195
cycle,0.5,0.505,10,0.1,74,1000,0.915,9.887,922691.467
cycle,0.5,0.505,10,0.1,75,1000,0.92,9.896,936163.681
cycle,0.5,0.505,10,0.1,76,1000,0.918,9.891,949679.77
cycle,0.5,0.505,10,0.1,77,1000,0.925,9.9,963143.02
cycle,0.5,0.505,10,0.1,78,1000,0.929,9.909,976634.029
cycle,0.5,0.505,10,0.1,79,1000,0.928,9.911,990115.513
cycle,0.5,0.505,10,0.1,80,1000,0.933,9.915,1003658.161
cycle,0.5,0.505,10,0.1,81,1000,0.935,9.92,1017125.995
cycle,0.5,0.505,10,0.1,82,1000,0.943,9.925,1030643.077
cycle,0.5,0.505,10,0.1,83,1000,0.941,9.926,1044236.542
cycle,0.5,0.505,10,0.1,84,1000,0.945,9.931,1057874.266
cycle,0.5,0.505,10,0.1,85,1000,0.951,9.94,1071411.55
cycle,0.5,0.505,10,0.1,86,1000,0.954,9.944,1084961.191
cycle,0.5,0.505,10,0.1,87,1000,0.958,9.948,1098497.347
cycle,0.5,0.505,10,0.1,88,1000,0.956,9.944,1112138.44
cycle,0.5,0.505,10,0.1,89,1000,0.955,9.942,1125708.85
cycle,0.5,0.505,10,0.1,90,1000,0.953,9.939,1139213.59
cycle,0.5,0.505,10,0.1,91,1000,0.958,9.945,1152724.378
cycle,0.5,0.505,10,0.1,92,1000,0.96,9.948,1166393.803
cycle,0.5,0.505,10,0.1,93,1000,0.963,9.951,1180005.019
cycle,0.5,0.505,10,0.1,94,1000,0.969,9.957,1193661.307
cycle,0.5,0.505,10,0.1,95,1000,0.965,9.954,1207198.012
cycle,0.5,0.505,10,0.1,96,1000,0.97,9.958,1220695.744
cycle,0.5,0.505,10,0.1,97,1000,0.969,9.958,1234273.762
cycle,0.5,0.505,10,0.1,98,1000,0.967,9.956,1247796.58
cycle,0.5,0.505,10,0.1,99,1000,0.966,9.955,1261275.769
cycle,0.5,0.505,10,0.1,100,1000,0.966,9.957,1274768.35
wheel,0.5,0.505,10,0.1,1,1000,0.164,6.182,11480.072
wheel,0.5,0.505,10,0.1,2,1000,0.228,6.703,25531.562
wheel,0.5,0.505,10,0.1,3,1000,0.29,7.128,40577.058
wheel,0.5,0.505,10,0.1,4,1000,0.341,7.427,56400.046
wheel,0.5,0.505,10,0.1,5,1000,0.37,7.713,72764.44
wheel,0.5,0.505,10,0.1,6,1000,0.418,7.949,89701.926
wheel,0.5,0.505,10,0.1,7,1000,0.424,8.052,107077.244
wheel,0.5,0.505,10,0.1,8,1000,0.439,8.183,124610.104
wheel,0.5,0.505,10,0.1,9,1000,0.47,8.303,142434.814
wheel,0.5,0.505,10,0.1,10,1000,0.486,8.449,160443.196
wheel,0.5,0.505,10,0.1,11,1000,0.531,8.628,178695.458
wheel,0.5,0.505,10,0.1,12,1000,0.527,8.673,197245.776
wheel,0.5,0.505,10,0.1,13,1000,0.569,8.773,215944.762
wheel,0.5,0.505,10,0.1,14,1000,0.599,8.901,234701.678
wheel,0.5,0.505,10,0.1,15,1000,0.618,8.978,253687.064
wheel,0.5,0.505,10,0.1,16,1000,0.619,9.014,272885.266
wheel,0.5,0.505,10,0.1,17,1000,0.65,9.066,292025.268
wheel,0.5,0.505,10,0.1,18,1000,0.667,9.149,311447.402
wheel,0.5,0.505,10,0.1,19,1000,0.675,9.207,330984.862
wheel,0.5,0.505,10,0.1,20,1000,0.68,9.23,350470.426
wheel,0.5,0.505,10,0.1,21,1000,0.69,9.263,370002.124
wheel,0.5,0.505,10,0.1,22,1000,0.707,9.306,389604.206
wheel,0.5,0.505,10,0.1,23,1000,0.718,9.346,409520.864
wheel,0.5,0.505,10,0.1,24,1000,0.742,9.404,429355.794
wheel,0.5,0.505,10,0.1,25,1000,0.746,9.43,449417.812
wheel,0.5,0.505,10,0.1,26,1000,0.76,9.472,469351.044
wheel,0.5,0.505,10,0.1,27,1000,0.777,9.499,489521.376
wheel,0.5,0.505,10,0.1,28,1000,0.794,9.522,509618.946
wheel,0.5,0.505,10,0.1,29,1000,0.784,9.536,529833.41
wheel,0.5,0.505,10,0.1,30,1000,0.795,9.558,550023.994
wheel,0.5,0.505,10,0.1,31,1000,0.808,9.59,570231.126
wheel,0.5,0.505,10,0.1,32,1000,0.819,9.618,590435.556
wheel,0.5,0.505,10,0.1,33,1000,0.822,9.634,610618.42
wheel,0.5,0.505,10,0.1,34,1000,0.826,9.641,630907.32
wheel,0.5,0.505,10,0.1,35,1000,0.845,9.686,651360.088
wheel,0.5,0.505,10,0.1,36,1000,0.843,9.695,671712.916
wheel,0.5,0.505,10,0.1,37,1000,0.852,9.704,692035.248
wheel,0.5,0.505,10,0.1,38,1000,0.846,9.713,712527.014
wheel,0.5,0.505,10,0.1,39,1000,0.861,9.737,733066.998
wheel,0.5,0.505,10,0.1,40,1000,0.87,9.754,753486.01
wheel,0.5,0.505,10,0.1,41,1000,0.877,9.776,773984.782
wheel,0.5,0.505,10,0.1,42,1000,0.882,9.781,794551.838
wheel,0.5,0.505,10,0.1,43,1000,0.884,9.801,815089.584
wheel,0.5,0.505,10,0.1,44,1000,0.896,9.812,835545.908
wheel,0.5,0.505,10,0.1,45,1000,0.9,9.821,856031.862
wheel,0.5,0.505,10,0.1,46,1000,0.901,9.836,876639.262
wheel,0.5,0.505,10,0.1,47,1000,0.905,9.843,897355.026
wheel,0.5,0.505,10,0.1,48,1000,0.899,9.834,918037.462
wheel,0.5,0.505,10,0.1,49,1000,0.913,9.853,938701.342
wheel,0.5,0.505,10,0.1,50,1000,0.918,9.861,959345.654
wheel,0.5,0.505,10,0.1,51,1000,0.918,9.856,980064.286
wheel,0.5,0.505,10,0.1,52,1000,0.918,9.865,1000773.3
wheel,0.5,0.505,10,0.1,53,1000,0.92,9.868,1021416.48
wheel,0.5,0.505,10,0.1,54,1000,0.927,9.878,1042199.65
wheel,0.5,0.505,10,0.1,55,1000,0.928,9.883,1062752.64
wheel,0.5,0.505,10,0.1,56,1000,0.928,9.885,1083415.972
wheel,0.5,0.505,10,0.1,57,1000,0.929,9.885,1104001.97
wheel,0.5,0.505,10,0.1,58,1000,0.928,9.888,1124715.53
wheel,0.5,0.505,10,0.1,59,1000,0.938,9.892,1145398.348
wheel,0.5,0.505,10,0.1,60,1000,0.937,9.895,1166170.988
wheel,0.5,0.505,10,0.1,61,1000,0.943,9.905,1186938.268
wheel,0.5,0.505,10,0.1,62,1000,0.939,9.902,1207775.774
wheel,0.5,0.505,10,0.1,63,1000,0.946,9.909,1228600.986
wheel,0.5,0.505,10,0.1,64,1000,0.944,9.91,1249285.478
wheel,0.5,0.505,10,0.1,65,1000,0.948,9.919,1270009.948
wheel,0.5,0.505,10,0.1,66,1000,0.943,9.911,1290792.592
wheel,0.5,0.505,10,0.1,67,1000,0.944,9.913,1311456.344
wheel,0.5,0.505,10,0.1,68,1000,0.947,9.923,1332299.388
wheel,0.5,0.505,10,0.1,69,1000,0.949,9.922,1353096.676
wheel,0.5,0.505,10,0.1,70,1000,0.943,9.914,1373791.02
wheel,0.5,0.505,10,0.1,71,1000,0.95,9.92,1394634.856
wheel,0.5,0.505,10,0.1,72,1000,0.944,9.914,1415568.77
wheel,0.5,0.505,10,0.1,73,1000,0.947,9.92,1436291.518
wheel,0.5,0.505,10,0.1,74,1000,0.95,9.924,1457112.2
wheel,0.5,0.505,10,0.1,75,1000,0.952,9.923,1477886.102
wheel,0.5,0.505,10,0.1,76,1000,0.951,9.926,1498653.772
wheel,0.5,0.505,10,0.1,77,1000,0.962,9.94,1519305.348
wheel,0.5,0.505,10,0.1,78,1000,0.96,9.939,1540130.718
wheel,0.5,0.505,10,0.1,79,1000,0.962,9.942,1560951.942
wheel,0.5,0.505,10,0.1,80,1000,0.964,9.946,1581782.518
wheel,0.5,0.505,10,0.1,81,1000,0.967,9.95,1602620.85
wheel,0.5,0.505,10,0.1,82,1000,0.968,9.95,1623452.142
wheel,0.5,0.505,10,0.1,83,1000,0.967,9.95,1644223.702
wheel,0.5,0.505,10,0.1,84,1000,0.964,9.942,1665122.648
wheel,0.5,0.505,10,0.1,85,1000,0.964,9.95,1686126.748
wheel,0.5,0.505,10,0.1,86,1000,0.971,9.958,1707021.64
wheel,0.5,0.505,10,0.1,87,1000,0.97,9.962,1727841.018
wheel,0.5,0.505,10,0.1,88,1000,0.974,9.967,1748706.48
wheel,0.5,0.505,10,0.1,89,1000,0.973,9.962,1769545.526
wheel,0.5,0.505,10,0.1,90,1000,0.972,9.963,1790362.938
wheel,0.5,0.505,10,0.1,91,1000,0.975,9.967,1811230.186
wheel,0.5,0.505,10,0.1,92,1000,0.972,9.961,1832131.64
wheel,0.5,0.505,10,0.1,93,1000,0.973,9.961,1852972.022
wheel,0.5,0.505,10,0.1,94,1000,0.974,9.964,1873728.962
wheel,0.5,0.505,10,0.1,95,1000,0.974,9.961,1894519.492
wheel,0.5,0.505,10,0.1,96,1000,0.977,9.965,1915424.346
wheel,0.5,0.505,10,0.1,97,1000,0.982,9.972,1936307.12
wheel,0.5,0.505,10,0.1,98,1000,0.981,9.973,1957169.11
