network_structure,ps[0],ps[1],num_agents,epsilon,n_steps,n_runs,success_convergence_rate,individuals_converged,total_successful_pulls
cycle,0.5,0.5001,10,0.1,4070,1000,0.166,6.42,20352335.314
cycle,0.5,0.5001,10,0.1,4080,1000,0.166,6.432,20402345.669
cycle,0.5,0.5001,10,0.1,4090,1000,0.164,6.438,20452351.505
cycle,0.5,0.5001,10,0.1,4100,1000,0.169,6.438,20502358.287
cycle,0.5,0.5001,10,0.1,4110,1000,0.169,6.422,20552373.266
cycle,0.5,0.5001,10,0.1,4120,1000,0.165,6.412,20602378.043
cycle,0.5,0.5001,10,0.1,4130,1000,0.163,6.427,20652378.042
cycle,0.5,0.5001,10,0.1,4140,1000,0.169,6.439,20702388.176
cycle,0.5,0.5001,10,0.1,4150,1000,0.164,6.433,20752393.199
cycle,0.5,0.5001,10,0.1,4160,1000,0.167,6.438,20802393.033
cycle,0.5,0.5001,10,0.1,4170,1000,0.169,6.44,20852401.54
cycle,0.5,0.5001,10,0.1,4180,1000,0.167,6.425,20902400.546
cycle,0.5,0.5001,10,0.1,4190,1000,0.169,6.427,20952412.688
cycle,0.5,0.5001,10,0.1,4200,1000,0.172,6.437,21002421.922
cycle,0.5,0.5001,10,0.1,4210,1000,0.174,6.448,21052430.115
cycle,0.5,0.5001,10,0.1,4220,1000,0.174,6.446,21102433.651
cycle,0.5,0.5001,10,0.1,4230,1000,0.177,6.448,21152441.943
cycle,0.5,0.5001,10,0.1,4240,1000,0.169,6.451,21202445.888
cycle,0.5,0.5001,10,0.1,4250,1000,0.171,6.435,21252458.609
cycle,0.5,0.5001,10,0.1,4260,1000,0.171,6.439,21302468.536
cycle,0.5,0.5001,10,0.1,4270,1000,0.173,6.437,21352470.51
cycle,0.5,0.5001,10,0.1,4280,1000,0.169,6.446,21402479.822
cycle,0.5,0.5001,10,0.1,4290,1000,0.168,6.445,21452488.68
cycle,0.5,0.5001,10,0.1,4300,1000,0.165,6.439,21502492.797
cycle,0.5,0.5001,10,0.1,4310,1000,0.166,6.433,21552494.092
cycle,0.5,0.5001,10,0.1,4320,1000,0.167,6.427,21602495.964
cycle,0.5,0.5001,10,0.1,4330,1000,0.172,6.436,21652505.088
cycle,0.5,0.5001,10,0.1,4340,1000,0.162,6.418,21702498.794
cycle,0.5,0.5001,10,0.1,4350,1000,0.164,6.442,21752502.761
cycle,0.5,0.5001,10,0.1,4360,1000,0.162,6.441,21802513.703
cycle,0.5,0.5001,10,0.1,4370,1000,0.163,6.449,21852521.503
cycle,0.5,0.5001,10,0.1,4380,1000,0.161,6.444,21902524.526
cycle,0.5,0.5001,10,0.1,4390,1000,0.161,6.462,21952529.248
cycle,0.5,0.5001,10,0.1,4400,1000,0.16,6.434,22002530.475
cycle,0.5,0.5001,10,0.1,4410,1000,0.161,6.457,22052531.123
cycle,0.5,0.5001,10,0.1,4420,1000,0.164,6.468,22102549.363
cycle,0.5,0.5001,10,0.1,4430,1000,0.161,6.464,22152553.405
cycle,0.5,0.5001,10,0.1,4440,1000,0.163,6.447,22202558.055
cycle,0.5,0.5001,10,0.1,4450,1000,0.159,6.431,22252557.084
cycle,0.5,0.5001,10,0.1,4460,1000,0.163,6.433,22302562.936
cycle,0.5,0.5001,10,0.1,4470,1000,0.161,6.437,22352569.846
cycle,0.5,0.5001,10,0.1,4480,1000,0.162,6.417,22402571.521
cycle,0.5,0.5001,10,0.1,4490,1000,0.158,6.422,22452578.704
cycle,0.5,0.5001,10,0.1,4500,1000,0.161,6.436,22502590.459
cycle,0.5,0.5001,10,0.1,4510,1000,0.159,6.442,22552596.483
cycle,0.5,0.5001,10,0.1,4520,1000,0.16,6.435,22602610.334
cycle,0.5,0.5001,10,0.1,4530,1000,0.158,6.455,22652617.615
cycle,0.5,0.5001,10,0.1,4540,1000,0.156,6.44,22702629.753
cycle,0.5,0.5001,10,0.1,4550,1000,0.153,6.445,22752637.954
cycle,0.5,0.5001,10,0.1,4560,1000,0.155,6.443,22802646.608
cycle,0.5,0.5001,10,0.1,4570,1000,0.16,6.459,22852652.872
cycle,0.5,0.5001,10,0.1,4580,1000,0.159,6.457,22902663.454
cycle,0.5,0.5001,10,0.1,4590,1000,0.16,6.464,22952666.949
cycle,0.5,0.5001,10,0.1,4600,1000,0.159,6.445,23002679.284
cycle,0.5,0.5001,10,0.1,4610,1000,0.153,6.445,23052694.89
cycle,0.5,0.5001,10,0.1,4620,1000,0.155,6.451,23102705.114
cycle,0.5,0.5001,10,0.1,4630,1000,0.156,6.451,23152711.906
cycle,0.5,0.5001,10,0.1,4640,1000,0.152,6.46,23202706.33
cycle,0.5,0.5001,10,0.1,4650,1000,0.155,6.473,23252709.249
cycle,0.5,0.5001,10,0.1,4660,1000,0.156,6.462,23302716.272
cycle,0.5,0.5001,10,0.1,4670,1000,0.152,6.455,23352725.993
cycle,0.5,0.5001,10,0.1,4680,1000,0.152,6.453,23402733.119
cycle,0.5,0.5001,10,0.1,4690,1000,0.153,6.458,23452736.245
cycle,0.5,0.5001,10,0.1,4700,1000,0.153,6.472,23502743.952
cycle,0.5,0.5001,10,0.1,4710,1000,0.152,6.465,23552745.175
cycle,0.5,0.5001,10,0.1,4720,1000,0.156,6.484,23602747.488
cycle,0.5,0.5001,10,0.1,4730,1000,0.155,6.498,23652752.123
cycle,0.5,0.5001,10,0.1,4740,1000,0.158,6.494,23702763.523
cycle,0.5,0.5001,10,0.1,4750,1000,0.155,6.474,23752766.435
cycle,0.5,0.5001,10,0.1,4760,1000,0.159,6.497,23802764.43
cycle,0.5,0.5001,10,0.1,4770,1000,0.156,6.488,23852765.606
cycle,0.5,0.5001,10,0.1,4780,1000,0.158,6.467,23902770.658
cycle,0.5,0.5001,10,0.1,4790,1000,0.16,6.483,23952777.382
cycle,0.5,0.5001,10,0.1,4800,1000,0.162,6.484,24002785.193
cycle,0.5,0.5001,10,0.1,4810,1000,0.163,6.487,24052792.046
cycle,0.5,0.5001,10,0.1,4820,1000,0.16,6.494,24102799.157
cycle,0.5,0.5001,10,0.1,4830,1000,0.164,6.489,24152810.052
cycle,0.5,0.5001,10,0.1,4840,1000,0.163,6.497,24202820.238
cycle,0.5,0.5001,10,0.1,4850,1000,0.163,6.505,24252827.55
cycle,0.5,0.5001,10,0.1,4860,1000,0.167,6.496,24302842.517
cycle,0.5,0.5001,10,0.1,4870,1000,0.163,6.497,24352845.102
cycle,0.5,0.5001,10,0.1,4880,1000,0.17,6.51,24402854.105
cycle,0.5,0.5001,10,0.1,4890,1000,0.164,6.507,24452862.156
cycle,0.5,0.5001,10,0.1,4900,1000,0.162,6.514,24502872.513
cycle,0.5,0.5001,10,0.1,4910,1000,0.168,6.517,24552875.712
cycle,0.5,0.5001,10,0.1,4920,1000,0.165,6.526,24602886.683
cycle,0.5,0.5001,10,0.1,4930,1000,0.17,6.532,24652893.88
cycle,0.5,0.5001,10,0.1,4940,1000,0.165,6.53,24702900.412
cycle,0.5,0.5001,10,0.1,4950,1000,0.17,6.53,24752911.312
cycle,0.5,0.5001,10,0.1,4960,1000,0.172,6.547,24802914.451
cycle,0.5,0.5001,10,0.1,4970,1000,0.17,6.55,24852919.527
cycle,0.5,0.5001,10,0.1,4980,1000,0.166,6.564,24902934.698
cycle,0.5,0.5001,10,0.1,4990,1000,0.163,6.556,24952940.045
cycle,0.5,0.5001,10,0.1,5000,1000,0.165,6.539,25002946.526
cycle,0.5,0.5001,10,0.1,5010,1000,0.168,6.551,25052958.683
cycle,0.5,0.5001,10,0.1,5020,1000,0.163,6.545,25102964.916
cycle,0.5,0.5001,10,0.1,5030,1000,0.161,6.547,25152974.754
cycle,0.5,0.5001,10,0.1,5040,1000,0.164,6.544,25202983.404
cycle,0.5,0.5001,10,0.1,5050,1000,0.169,6.538,25252997.049
cycle,0.5,0.5001,10,0.1,5060,1000,0.165,6.532,25303006.203
cycle,0.5,0.5001,10,0.1,5070,1000,0.167,6.542,25353018.514
cycle,0.5,0.5001,10,0.1,5080,1000,0.167,6.56,25403022.36
cycle,0.5,0.5001,10,0.1,5090,1000,0.165,6.569,25453028.578
cycle,0.5,0.5001,10,0.1,5100,1000,0.172,6.583,25503034.683
cycle,0.5,0.5001,10,0.1,5110,1000,0.17,6.586,25553034.863
cycle,0.5,0.5001,10,0.1,5120,1000,0.17,6.594,25603036.059
cycle,0.5,0.5001,10,0.1,5130,1000,0.167,6.573,25653036.202
cycle,0.5,0.5001,10,0.1,5140,1000,0.167,6.578,25703038.84
cycle,0.5,0.5001,10,0.1,5150,1000,0.165,6.57,25753044.896
cycle,0.5,0.5001,10,0.1,5160,1000,0.165,6.58,25803054.926
cycle,0.5,0.5001,10,0.1,5170,1000,0.166,6.597,25853063.242
cycle,0.5,0.5001,10,0.1,5180,1000,0.174,6.62,25903070.274
cycle,0.5,0.5001,10,0.1,5190,1000,0.174,6.62,25953076.861
cycle,0.5,0.5001,10,0.1,5200,1000,0.173,6.624,26003083.168
cycle,0.5,0.5001,10,0.1,5210,1000,0.177,6.626,26053091.165
cycle,0.5,0.5001,10,0.1,5220,1000,0.177,6.616,26103097.69
cycle,0.5,0.5001,10,0.1,5230,1000,0.176,6.611,26153109.548
cycle,0.5,0.5001,10,0.1,5240,1000,0.175,6.618,26203112.764
cycle,0.5,0.5001,10,0.1,5250,1000,0.173,6.607,26253106.099
cycle,0.5,0.5001,10,0.1,5260,1000,0.176,6.615,26303111.529
cycle,0.5,0.5001,10,0.1,5270,1000,0.177,6.63,26353114.078
cycle,0.5,0.5001,10,0.1,5280,1000,0.182,6.636,26403131.927
cycle,0.5,0.5001,10,0.1,5290,1000,0.173,6.614,26453129.891
cycle,0.5,0.5001,10,0.1,5300,1000,0.172,6.614,26503130.811
cycle,0.5,0.5001,10,0.1,5310,1000,0.166,6.608,26553137.048
cycle,0.5,0.5001,10,0.1,5320,1000,0.175,6.626,26603142.179
cycle,0.5,0.5001,10,0.1,5330,1000,0.172,6.61,26653147.773
cycle,0.5,0.5001,10,0.1,5340,1000,0.172,6.631,26703148.006
cycle,0.5,0.5001,10,0.1,5350,1000,0.175,6.643,26753152.273
cycle,0.5,0.5001,10,0.1,5360,1000,0.181,6.646,26803150.303
cycle,0.5,0.5001,10,0.1,5370,1000,0.172,6.627,26853153.57
cycle,0.5,0.5001,10,0.1,5380,1000,0.173,6.635,26903153.787
cycle,0.5,0.5001,10,0.1,5390,1000,0.172,6.642,26953162.968
cycle,0.5,0.5001,10,0.1,5400,1000,0.173,6.646,27003169.823
cycle,0.5,0.5001,10,0.1,5410,1000,0.176,6.638,27053175.834
cycle,0.5,0.5001,10,0.1,5420,1000,0.177,6.65,27103177.718
cycle,0.5,0.5001,10,0.1,5430,1000,0.173,6.641,27153180.737
cycle,0.5,0.5001,10,0.1,5440,1000,0.177,6.653,27203192.635
cycle,0.5,0.5001,10,0.1,5450,1000,0.172,6.658,27253200.207
cycle,0.5,0.5001,10,0.1,5460,1000,0.176,6.669,27303218.048
cycle,0.5,0.5001,10,0.1,5470,1000,0.173,6.662,27353219.56
cycle,0.5,0.5001,10,0.1,5480,1000,0.173,6.671,27403226.403
cycle,0.5,0.5001,10,0.1,5490,1000,0.173,6.66,27453236.034
cycle,0.5,0.5001,10,0.1,5500,1000,0.173,6.649,27503244.537
cycle,0.5,0.5001,10,0.1,5510,1000,0.174,6.666,27553259.124
cycle,0.5,0.5001,10,0.1,5520,1000,0.174,6.662,27603262.765
cycle,0.5,0.5001,10,0.1,5530,1000,0.176,6.659,27653260.706
cycle,0.5,0.5001,10,0.1,5540,1000,0.177,6.669,27703268.205
cycle,0.5,0.5001,10,0.1,5550,1000,0.173,6.672,27753269.847
cycle,0.5,0.5001,10,0.1,5560,1000,0.175,6.669,27803280.285
cycle,0.5,0.5001,10,0.1,5570,1000,0.182,6.668,27853291.276
cycle,0.5,0.5001,10,0.1,5580,1000,0.178,6.671,27903295.469
cycle,0.5,0.5001,10,0.1,5590,1000,0.177,6.673,27953295.039
cycle,0.5,0.5001,10,0.1,5600,1000,0.172,6.683,28003307.973
cycle,0.5,0.5001,10,0.1,5610,1000,0.169,6.702,28053317.33
cycle,0.5,0.5001,10,0.1,5620,1000,0.167,6.683,28103332.425
cycle,0.5,0.5001,10,0.1,5630,1000,0.173,6.696,28153334.051
cycle,0.5,0.5001,10,0.1,5640,1000,0.167,6.694,28203341.193
cycle,0.5,0.5001,10,0.1,5650,1000,0.17,6.694,28253359.119
cycle,0.5,0.5001,10,0.1,5660,1000,0.167,6.681,28303364.578
cycle,0.5,0.5001,10,0.1,5670,1000,0.165,6.679,28353368.538
cycle,0.5,0.5001,10,0.1,5680,1000,0.17,6.691,28403378.846
cycle,0.5,0.5001,10,0.1,5690,1000,0.173,6.695,28453378.653
cycle,0.5,0.5001,10,0.1,5700,1000,0.178,6.698,28503383.965
cycle,0.5,0.5001,10,0.1,5710,1000,0.178,6.678,28553389.566
cycle,0.5,0.5001,10,0.1,5720,1000,0.177,6.684,28603397.729
cycle,0.5,0.5001,10,0.1,5730,1000,0.177,6.684,28653406.739
cycle,0.5,0.5001,10,0.1,5740,1000,0.17,6.682,28703422.971
cycle,0.5,0.5001,10,0.1,5750,1000,0.169,6.686,28753436.295
cycle,0.5,0.5001,10,0.1,5760,1000,0.176,6.688,28803447.628
cycle,0.5,0.5001,10,0.1,5770,1000,0.177,6.704,28853452.3
cycle,0.5,0.5001,10,0.1,5780,1000,0.181,6.695,28903456.267
cycle,0.5,0.5001,10,0.1,5790,1000,0.177,6.684,28953463.269
cycle,0.5,0.5001,10,0.1,5800,1000,0.177,6.694,29003471.363
cycle,0.5,0.5001,10,0.1,5810,1000,0.186,6.696,29053494.964
cycle,0.5,0.5001,10,0.1,5820,1000,0.184,6.697,29103508.956
cycle,0.5,0.5001,10,0.1,5830,1000,0.19,6.699,29153505.11
cycle,0.5,0.5001,10,0.1,5840,1000,0.183,6.674,29203510.428
cycle,0.5,0.5001,10,0.1,5850,1000,0.182,6.684,29253527.117
cycle,0.5,0.5001,10,0.1,5860,1000,0.187,6.694,29303535.953
cycle,0.5,0.5001,10,0.1,5870,1000,0.184,6.692,29353544.269
cycle,0.5,0.5001,10,0.1,5880,1000,0.184,6.685,29403546.617
cycle,0.5,0.5001,10,0.1,5890,1000,0.19,6.694,29453558.568
cycle,0.5,0.5001,10,0.1,5900,1000,0.187,6.68,29503559.588
cycle,0.5,0.5001,10,0.1,5910,1000,0.184,6.697,29553567.968
cycle,0.5,0.5001,10,0.1,5920,1000,0.183,6.694,29603585.63
cycle,0.5,0.5001,10,0.1,5930,1000,0.182,6.696,29653590.476
cycle,0.5,0.5001,10,0.1,5940,1000,0.184,6.688,29703596.661
cycle,0.5,0.5001,10,0.1,5950,1000,0.185,6.688,29753605.981
cycle,0.5,0.5001,10,0.1,5960,1000,0.177,6.672,29803612.363
cycle,0.5,0.5001,10,0.1,5970,1000,0.173,6.658,29853620.92
cycle,0.5,0.5001,10,0.1,5980,1000,0.175,6.678,29903623.657
cycle,0.5,0.5001,10,0.1,5990,1000,0.184,6.687,29953635.348
cycle,0.5,0.5001,10,0.1,6000,1000,0.182,6.703,30003641.543
cycle,0.5,0.5001,10,0.1,6010,1000,0.183,6.704,30053652.517
cycle,0.5,0.5001,10,0.1,6020,1000,0.184,6.712,30103661.524
cycle,0.5,0.5001,10,0.1,6030,1000,0.184,6.705,30153671.521
cycle,0.5,0.5001,10,0.1,6040,1000,0.185,6.699,30203680.367
cycle,0.5,0.5001,10,0.1,6050,1000,0.178,6.687,30253679.178
cycle,0.5,0.5001,10,0.1,6060,1000,0.175,6.69,30303678.138
cycle,0.5,0.5001,10,0.1,6070,1000,0.177,6.69,30353672.139
cycle,0.5,0.5001,10,0.1,6080,1000,0.18,6.714,30403671.765
cycle,0.5,0.5001,10,0.1,6090,1000,0.179,6.704,30453671.819
cycle,0.5,0.5001,10,0.1,6100,1000,0.178,6.703,30503676.056
cycle,0.5,0.5001,10,0.1,6110,1000,0.178,6.709,30553690.78
cycle,0.5,0.5001,10,0.1,6120,1000,0.182,6.723,30603702.033
cycle,0.5,0.5001,10,0.1,6130,1000,0.18,6.729,30653708.752
cycle,0.5,0.5001,10,0.1,6140,1000,0.182,6.734,30703710.573
cycle,0.5,0.5001,10,0.1,6150,1000,0.18,6.723,30753716.326
cycle,0.5,0.5001,10,0.1,6160,1000,0.185,6.733,30803715.183
cycle,0.5,0.5001,10,0.1,6170,1000,0.181,6.723,30853718.274
cycle,0.5,0.5001,10,0.1,6180,1000,0.183,6.735,30903728.575
cycle,0.5,0.5001,10,0.1,6190,1000,0.183,6.741,30953735.048
cycle,0.5,0.5001,10,0.1,6200,1000,0.185,6.748,31003743.514
cycle,0.5,0.5001,10,0.1,6210,1000,0.188,6.761,31053745.759
cycle,0.5,0.5001,10,0.1,6220,1000,0.188,6.769,31103748.603
cycle,0.5,0.5001,10,0.1,6230,1000,0.188,6.749,31153750.264
cycle,0.5,0.5001,10,0.1,6240,1000,0.186,6.751,31203762.742
cycle,0.5,0.5001,10,0.1,6250,1000,0.187,6.753,31253762.459
cycle,0.5,0.5001,10,0.1,6260,1000,0.187,6.741,31303763.465
cycle,0.5,0.5001,10,0.1,6270,1000,0.185,6.754,31353772.261
cycle,0.5,0.5001,10,0.1,6280,1000,0.181,6.745,31403777.198
cycle,0.5,0.5001,10,0.1,6290,1000,0.185,6.756,31453783.366
cycle,0.5,0.5001,10,0.1,6300,1000,0.184,6.762,31503794.584
cycle,0.5,0.5001,10,0.1,6310,1000,0.184,6.757,31553801.994
cycle,0.5,0.5001,10,0.1,6320,1000,0.181,6.743,31603801.595
cycle,0.5,0.5001,10,0.1,6330,1000,0.18,6.746,31653809.825
cycle,0.5,0.5001,10,0.1,6340,1000,0.185,6.765,31703816.55
cycle,0.5,0.5001,10,0.1,6350,1000,0.184,6.757,31753824.106
cycle,0.5,0.5001,10,0.1,6360,1000,0.186,6.762,31803829.332
cycle,0.5,0.5001,10,0.1,6370,1000,0.189,6.782,31853829.667
cycle,0.5,0.5001,10,0.1,6380,1000,0.186,6.79,31903837.458
cycle,0.5,0.5001,10,0.1,6390,1000,0.188,6.786,31953837.454
cycle,0.5,0.5001,10,0.1,6400,1000,0.186,6.787,32003848.872
cycle,0.5,0.5001,10,0.1,6410,1000,0.183,6.788,32053863.432
cycle,0.5,0.5001,10,0.1,6420,1000,0.184,6.791,32103872.879
cycle,0.5,0.5001,10,0.1,6430,1000,0.186,6.805,32153880.036
cycle,0.5,0.5001,10,0.1,6440,1000,0.185,6.803,32203873.843
cycle,0.5,0.5001,10,0.1,6450,1000,0.191,6.806,32253890.058
cycle,0.5,0.5001,10,0.1,6460,1000,0.185,6.789,32303903.488
cycle,0.5,0.5001,10,0.1,6470,1000,0.181,6.795,32353903.353
cycle,0.5,0.5001,10,0.1,6480,1000,0.18,6.807,32403914.536
cycle,0.5,0.5001,10,0.1,6490,1000,0.184,6.797,32453924.021
cycle,0.5,0.5001,10,0.1,6500,1000,0.187,6.797,32503934.175
cycle,0.5,0.5001,10,0.1,6510,1000,0.191,6.804,32553942.369
cycle,0.5,0.5001,10,0.1,6520,1000,0.188,6.783,32603944.469
cycle,0.5,0.5001,10,0.1,6530,1000,0.187,6.799,32653953.754
cycle,0.5,0.5001,10,0.1,6540,1000,0.19,6.804,32703957.337
cycle,0.5,0.5001,10,0.1,6550,1000,0.195,6.816,32753969.602
cycle,0.5,0.5001,10,0.1,6560,1000,0.194,6.813,32803969.793
cycle,0.5,0.5001,10,0.1,6570,1000,0.192,6.801,32853982.781
cycle,0.5,0.5001,10,0.1,6580,1000,0.191,6.786,32903985.329
cycle,0.5,0.5001,10,0.1,6590,1000,0.191,6.783,32953994.159
cycle,0.5,0.5001,10,0.1,6600,1000,0.191,6.785,33003988.362
cycle,0.5,0.5001,10,0.1,6610,1000,0.19,6.784,33053992.023
cycle,0.5,0.5001,10,0.1,6620,1000,0.191,6.803,33103989.866
cycle,0.5,0.5001,10,0.1,6630,1000,0.184,6.778,33153992.148
cycle,0.5,0.5001,10,0.1,6640,1000,0.187,6.792,33204008.954
cycle,0.5,0.5001,10,0.1,6650,1000,0.185,6.767,33254008.092
cycle,0.5,0.5001,10,0.1,6660,1000,0.186,6.772,33304020.851
cycle,0.5,0.5001,10,0.1,6670,1000,0.189,6.792,33354020.849
cycle,0.5,0.5001,10,0.1,6680,1000,0.186,6.796,33404036.323
cycle,0.5,0.5001,10,0.1,6690,1000,0.192,6.808,33454047.058
cycle,0.5,0.5001,10,0.1,6700,1000,0.189,6.799,33504052.675
cycle,0.5,0.5001,10,0.1,6710,1000,0.191,6.804,33554060.597
cycle,0.5,0.5001,10,0.1,6720,1000,0.197,6.813,33604069.065
cycle,0.5,0.5001,10,0.1,6730,1000,0.196,6.818,33654080.752
cycle,0.5,0.5001,10,0.1,6740,1000,0.197,6.822,33704085.327
cycle,0.5,0.5001,10,0.1,6750,1000,0.196,6.817,33754090.845
cycle,0.5,0.5001,10,0.1,6760,1000,0.196,6.823,33804095.95
cycle,0.5,0.5001,10,0.1,6770,1000,0.196,6.826,33854105.104
cycle,0.5,0.5001,10,0.1,6780,1000,0.194,6.814,33904115.009
cycle,0.5,0.5001,10,0.1,6790,1000,0.193,6.832,33954114.101
cycle,0.5,0.5001,10,0.1,6800,1000,0.196,6.84,34004113.642
cycle,0.5,0.5001,10,0.1,6810,1000,0.196,6.845,34054116.329
cycle,0.5,0.5001,10,0.1,6820,1000,0.193,6.846,34104120.139
cycle,0.5,0.5001,10,0.1,6830,1000,0.198,6.856,34154131.886
cycle,0.5,0.5001,10,0.1,6840,1000,0.198,6.845,34204139.217
cycle,0.5,0.5001,10,0.1,6850,1000,0.198,6.832,34254149.953
cycle,0.5,0.5001,10,0.1,6860,1000,0.195,6.843,34304153.066
cycle,0.5,0.5001,10,0.1,6870,1000,0.197,6.834,34354161.135
cycle,0.5,0.5001,10,0.1,6880,1000,0.191,6.852,34404170.796
cycle,0.5,0.5001,10,0.1,6890,1000,0.193,6.87,34454183.288
cycle,0.5,0.5001,10,0.1,6900,1000,0.19,6.839,34504192.888
cycle,0.5,0.5001,10,0.1,6910,1000,0.196,6.848,34554198.227
cycle,0.5,0.5001,10,0.1,6920,1000,0.188,6.834,34604204.132
cycle,0.5,0.5001,10,0.1,6930,1000,0.194,6.851,34654212.012
cycle,0.5,0.5001,10,0.1,6940,1000,0.196,6.847,34704225.011
cycle,0.5,0.5001,10,0.1,6950,1000,0.196,6.856,34754225.919
cycle,0.5,0.5001,10,0.1,6960,1000,0.194,6.846,34804231.873
cycle,0.5,0.5001,10,0.1,6970,1000,0.193,6.845,34854242.675
cycle,0.5,0.5001,10,0.1,6980,1000,0.19,6.83,34904248.089
cycle,0.5,0.5001,10,0.1,6990,1000,0.192,6.85,34954254.897
cycle,0.5,0.5001,10,0.1,7000,1000,0.193,6.852,35004252.434
cycle,0.5,0.5001,10,0.1,7010,1000,0.193,6.837,35054267.732
cycle,0.5,0.5001,10,0.1,7020,1000,0.192,6.853,35104272.397
cycle,0.5,0.5001,10,0.1,7030,1000,0.194,6.853,35154294.95
cycle,0.5,0.5001,10,0.1,7040,1000,0.19,6.852,35204306.51
cycle,0.5,0.5001,10,0.1,7050,1000,0.192,6.86,35254308.523
cycle,0.5,0.5001,10,0.1,7060,1000,0.192,6.858,35304325.413
cycle,0.5,0.5001,10,0.1,7070,1000,0.193,6.845,35354334.804
cycle,0.5,0.5001,10,0.1,7080,1000,0.195,6.848,35404344.616
cycle,0.5,0.5001,10,0.1,7090,1000,0.193,6.851,35454345.058
cycle,0.5,0.5001,10,0.1,7100,1000,0.193,6.857,35504359.082
cycle,0.5,0.5001,10,0.1,7110,1000,0.196,6.86,35554363.874
cycle,0.5,0.5001,10,0.1,7120,1000,0.197,6.857,35604365.477
cycle,0.5,0.5001,10,0.1,7130,1000,0.198,6.855,35654367.109
cycle,0.5,0.5001,10,0.1,7140,1000,0.197,6.832,35704370.659
cycle,0.5,0.5001,10,0.1,7150,1000,0.206,6.847,35754379.286
cycle,0.5,0.5001,10,0.1,7160,1000,0.202,6.868,35804389.639
cycle,0.5,0.5001,10,0.1,7170,1000,0.203,6.867,35854396.261
cycle,0.5,0.5001,10,0.1,7180,1000,0.201,6.843,35904401.601
cycle,0.5,0.5001,10,0.1,7190,1000,0.2,6.85,35954388.91
cycle,0.5,0.5001,10,0.1,7200,1000,0.2,6.859,36004404.155
cycle,0.5,0.5001,10,0.1,7210,1000,0.202,6.86,36054403.734
cycle,0.5,0.5001,10,0.1,7220,1000,0.197,6.856,36104414.677
cycle,0.5,0.5001,10,0.1,7230,1000,0.199,6.87,36154419.298
cycle,0.5,0.5001,10,0.1,7240,1000,0.199,6.861,36204422.627
cycle,0.5,0.5001,10,0.1,7250,1000,0.203,6.866,36254431.46
cycle,0.5,0.5001,10,0.1,7260,1000,0.195,6.87,36304450.24
cycle,0.5,0.5001,10,0.1,7270,1000,0.195,6.874,36354447.186
cycle,0.5,0.5001,10,0.1,7280,1000,0.199,6.88,36404460.105
cycle,0.5,0.5001,10,0.1,7290,1000,0.196,6.876,36454462.38
cycle,0.5,0.5001,10,0.1,7300,1000,0.199,6.888,36504463.33
cycle,0.5,0.5001,10,0.1,7310,1000,0.198,6.882,36554471.911
cycle,0.5,0.5001,10,0.1,7320,1000,0.193,6.885,36604470.726
cycle,0.5,0.5001,10,0.1,7330,1000,0.192,6.875,36654471.833
cycle,0.5,0.5001,10,0.1,7340,1000,0.196,6.876,36704480.087
cycle,0.5,0.5001,10,0.1,7350,1000,0.201,6.887,36754485.139
cycle,0.5,0.5001,10,0.1,7360,1000,0.199,6.881,36804480.611
cycle,0.5,0.5001,10,0.1,7370,1000,0.199,6.875,36854487.411
cycle,0.5,0.5001,10,0.1,7380,1000,0.198,6.895,36904500.107
cycle,0.5,0.5001,10,0.1,7390,1000,0.191,6.9,36954513.668
cycle,0.5,0.5001,10,0.1,7400,1000,0.202,6.918,37004521.872
cycle,0.5,0.5001,10,0.1,7410,1000,0.2,6.93,37054530.45
cycle,0.5,0.5001,10,0.1,7420,1000,0.198,6.922,37104534.851
cycle,0.5,0.5001,10,0.1,7430,1000,0.199,6.924,37154537.602
cycle,0.5,0.5001,10,0.1,7440,1000,0.2,6.918,37204542.568
cycle,0.5,0.5001,10,0.1,7450,1000,0.2,6.913,37254536.652
cycle,0.5,0.5001,10,0.1,7460,1000,0.199,6.897,37304541.146
cycle,0.5,0.5001,10,0.1,7470,1000,0.196,6.92,37354548.586
cycle,0.5,0.5001,10,0.1,7480,1000,0.195,6.932,37404552.063
cycle,0.5,0.5001,10,0.1,7490,1000,0.194,6.933,37454560.301
cycle,0.5,0.5001,10,0.1,7500,1000,0.193,6.928,37504567.372
cycle,0.5,0.5001,10,0.1,7510,1000,0.191,6.934,37554577.138
cycle,0.5,0.5001,10,0.1,7520,1000,0.194,6.928,37604577.85
cycle,0.5,0.5001,10,0.1,7530,1000,0.196,6.934,37654590.202
cycle,0.5,0.5001,10,0.1,7540,1000,0.196,6.923,37704589.679
cycle,0.5,0.5001,10,0.1,7550,1000,0.193,6.935,37754593.968
cycle,0.5,0.5001,10,0.1,7560,1000,0.195,6.936,37804603.68
cycle,0.5,0.5001,10,0.1,7570,1000,0.198,6.944,37854611.208
cycle,0.5,0.5001,10,0.1,7580,1000,0.199,6.954,37904608.375
cycle,0.5,0.5001,10,0.1,7590,1000,0.199,6.958,37954609.777
cycle,0.5,0.5001,10,0.1,7600,1000,0.197,6.958,38004620.263
cycle,0.5,0.5001,10,0.1,7610,1000,0.197,6.951,38054626.783
cycle,0.5,0.5001,10,0.1,7620,1000,0.198,6.962,38104638.948
cycle,0.5,0.5001,10,0.1,7630,1000,0.197,6.96,38154635.777
